url,page_title,section,content_type,question,answer,raw_text,links_on_page
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | Package | Yearly XGPON Tariff | Basic IPTV | Set top box | Total Tariff (Inc. of all Tax) | Mobile data (FR per day) All time,S.N. | Package | Yearly XGPON Tariff | Basic IPTV | Set top box | Total Tariff (Inc. of all Tax) | Mobile data (FR per day) All time,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | XGPON 1 Gbps (Premium) | 1,29,000 | 3,000 | 3,230 | 1,35,230 | 1 GB","1. | XGPON 1 Gbps (Premium) | 1,29,000 | 3,000 | 3,230 | 1,35,230 | 1 GB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | XGPON 2Gbps (Premium) | 1,79,000 | 3,000 | 3,230 | 1,85,230 | 1.5 GB","2. | XGPON 2Gbps (Premium) | 1,79,000 | 3,000 | 3,230 | 1,85,230 | 1.5 GB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | XGPON 1Gbps (Premium) | 1,29,000 | 4,320 | 3,230 | 1,36,550 | 1 GB","1. | XGPON 1Gbps (Premium) | 1,29,000 | 4,320 | 3,230 | 1,36,550 | 1 GB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | XGPON 2Gbps (Premium) | 1,79,000 | 4,320 | 3,230 | 1,86,550 | 1.5 GB","2. | XGPON 2Gbps (Premium) | 1,79,000 | 4,320 | 3,230 | 1,86,550 | 1.5 GB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,This package is applicable for Organization/ Corporate Office but not applicable for any service providers. The CPE cost is included in above tariff.,This package is applicable for Organization/ Corporate Office but not applicable for any service providers. The CPE cost is included in above tariff.,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | FTTH Package | Voice Resources | 12 Months (Rs) (One-time cost with CPE & STB) | Mobile Data Per Day (for yearly subscribers only),S.N. | FTTH Package | Voice Resources | 12 Months (Rs) (One-time cost with CPE & STB) | Mobile Data Per Day (for yearly subscribers only),
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | 1 Gbps+Premium NTTV Channels+1 Public IP+1 Telephone | Unlimited NT-NT & 500 min off-net | 1,07,241 | 1 GB","1. | 1 Gbps+Premium NTTV Channels+1 Public IP+1 Telephone | Unlimited NT-NT & 500 min off-net | 1,07,241 | 1 GB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | 500 Mpbs+Premium NTTV Channels+1 Public IP+1 Telephone | Unlimited NT-NT & 350min off-net | 77,241 | 800 MB","2. | 500 Mpbs+Premium NTTV Channels+1 Public IP+1 Telephone | Unlimited NT-NT & 350min off-net | 77,241 | 800 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the above prices For additional NTTV connection, STB charge of Rs. 3,230 per box and standard rate is applicable for basic & premium channels respectively FUP (Fair Usage Policy) is applicable daily","One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the above prices For additional NTTV connection, STB charge of Rs. 3,230 per box and standard rate is applicable for basic & premium channels respectively FUP (Fair Usage Policy) is applicable daily",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | Corporate basic TV Slab | STB one-time cost with one year warranty (inc. of tax) | 3 Months Basic pack tariff(inc of tax)per tv | 12 months Basic pack tariff (inc of tax)per TV | Minimum Internet package Customer shall purchase,S.N. | Corporate basic TV Slab | STB one-time cost with one year warranty (inc. of tax) | 3 Months Basic pack tariff(inc of tax)per tv | 12 months Basic pack tariff (inc of tax)per TV | Minimum Internet package Customer shall purchase,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,1. | 4 to 10 | 2938 | 750 | 3000 | 100 Mbps,1. | 4 to 10 | 2938 | 750 | 3000 | 100 Mbps,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,2. | 11 & more | 2825 | 750 | 3000 | 500Mbps/1Gbps,2. | 11 & more | 2825 | 750 | 3000 | 500Mbps/1Gbps,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | Premium TV Slab | STB one-time cost with one year warranty (inc. of tax) | 3 Months Premium pack tariff(inc of tax)per tv | 12 months Premium pack tariff (inc of tax)per TV | Minimum Internet package Customer shall purchase,S.N. | Premium TV Slab | STB one-time cost with one year warranty (inc. of tax) | 3 Months Premium pack tariff(inc of tax)per tv | 12 months Premium pack tariff (inc of tax)per TV | Minimum Internet package Customer shall purchase,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,1. | 4 to 10 | 2938 | 1080 | 4320 | 100 Mbps,1. | 4 to 10 | 2938 | 1080 | 4320 | 100 Mbps,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,2. | 11 & more | 2825 | 900 | 3600 | 500Mbps/1Gbps,2. | 11 & more | 2825 | 900 | 3600 | 500Mbps/1Gbps,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | FTTH Package | FUP (TB) per day | Throttling Speed,S.N. | FTTH Package | FUP (TB) per day | Throttling Speed,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | Particulars | Price (Rs.) | Remarks,S.N. | Particulars | Price (Rs.) | Remarks,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,1 | NT Fiber CPE (Router) cost Single Band | 2825 | Free 1 FTTH Router for New Connection with 1 Year Internet Package,1 | NT Fiber CPE (Router) cost Single Band | 2825 | Free 1 FTTH Router for New Connection with 1 Year Internet Package,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,2 | NT Fiber CPE (Router) cost Dual Band | 3710,2 | NT Fiber CPE (Router) cost Dual Band | 3710,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,4 | Drop Fiber (per meter) | 10 | Up to 100 meters free for New Connection,4 | Drop Fiber (per meter) | 10 | Up to 100 meters free for New Connection,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | Package | Amount(NPR) inc. all taxes | Mobile Data,S.N. | Package | Amount(NPR) inc. all taxes | Mobile Data,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | 100 Mbps | 14,499 | 400 MB (All-time) + 400 MB (11 PM - 6 AM)","1. | 100 Mbps | 14,499 | 400 MB (All-time) + 400 MB (11 PM - 6 AM)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | 150 Mbps | 15,999 | 450 MB (All-time) + 450 MB (11 PM - 6 AM)","2. | 150 Mbps | 15,999 | 450 MB (All-time) + 450 MB (11 PM - 6 AM)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3. | 200 Mbps | 19,499 | 500 MB (All-time) + 500 MB (11 PM - 6 AM)","3. | 200 Mbps | 19,499 | 500 MB (All-time) + 500 MB (11 PM - 6 AM)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | 100 Mbps | 16,499 | 400 MB (All-time) + 400 MB (11 PM - 6 AM)","1. | 100 Mbps | 16,499 | 400 MB (All-time) + 400 MB (11 PM - 6 AM)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | 150 Mbps | 17,999 | 450 MB (All-time) + 450 MB (11 PM - 6 AM)","2. | 150 Mbps | 17,999 | 450 MB (All-time) + 450 MB (11 PM - 6 AM)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3. | 200 Mbps | 21,499 | 500 MB (All-time) + 500 MB (11 PM - 6 AM)","3. | 200 Mbps | 21,499 | 500 MB (All-time) + 500 MB (11 PM - 6 AM)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | Package | Amount(NPR)inc. all taxes | Mobile Data,S.N. | Package | Amount(NPR)inc. all taxes | Mobile Data,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | 100 Mbps | 17,999 | 400 MB (All-time) + 400 MB (11 PM - 6 AM)","1. | 100 Mbps | 17,999 | 400 MB (All-time) + 400 MB (11 PM - 6 AM)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | 150 Mbps | 19,499 | 450 MB (All-time) + 450 MB (11 PM - 6 AM)","2. | 150 Mbps | 19,499 | 450 MB (All-time) + 450 MB (11 PM - 6 AM)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3. | 200 Mbps | 22,999 | 500 MB (All-time) + 500 MB (11 PM - 6 AM)","3. | 200 Mbps | 22,999 | 500 MB (All-time) + 500 MB (11 PM - 6 AM)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | 100 Mbps | 35,199 | 500 MB (All-time)","1. | 100 Mbps | 35,199 | 500 MB (All-time)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | 150 Mbps | 42,999 | 600 MB (All-time)","2. | 150 Mbps | 42,999 | 600 MB (All-time)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3. | 200 Mbps | 48,999 | 700 MB (All-time)","3. | 200 Mbps | 48,999 | 700 MB (All-time)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | 100 Mbps | 38,199 | 500 MB (All-time)","1. | 100 Mbps | 38,199 | 500 MB (All-time)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | 150 Mbps | 45,999 | 600 MB (All-time)","2. | 150 Mbps | 45,999 | 600 MB (All-time)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3. | 200 Mbps | 51,999 | 700 MB (All-time)","3. | 200 Mbps | 51,999 | 700 MB (All-time)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | 100 Mbps | 39,519 | 500 MB (All-time)","1. | 100 Mbps | 39,519 | 500 MB (All-time)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | 150 Mbps | 47,319 | 600 MB (All-time)","2. | 150 Mbps | 47,319 | 600 MB (All-time)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3. | 200 Mbps | 53,319 | 700 MB (All-time)","3. | 200 Mbps | 53,319 | 700 MB (All-time)",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,General,paragraph,What information is available on NT | Tariffs | FTTH Tariff?,EN English नेपाली Self Care Register Login Change Password Change Password,EN English नेपाली Self Care Register Login Change Password Change Password,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,GSM Postpaid Service,paragraph,What is the information about 'GSM Postpaid Service' from NT | Tariffs | FTTH Tariff?,GSM Postpaid Service Tariff Standard Tariff Postpaid-Roaming Discounted Tariff Postpaid-Roaming,GSM Postpaid Service Tariff Standard Tariff Postpaid-Roaming Discounted Tariff Postpaid-Roaming,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,GSM Prepaid Service,paragraph,What is the information about 'GSM Prepaid Service' from NT | Tariffs | FTTH Tariff?,GSM Prepaid Service Tariff International Roaming Tariff : GSM Prepaid,GSM Prepaid Service Tariff International Roaming Tariff : GSM Prepaid,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Easy Phone Service,paragraph,What is the information about 'Easy Phone Service' from NT | Tariffs | FTTH Tariff?,Easy Phone Call Tariff NT EasyPhone Tariff,Easy Phone Call Tariff NT EasyPhone Tariff,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Fiber To The Home - FTTH,paragraph,What is the information about 'Fiber To The Home - FTTH' from NT | Tariffs | FTTH Tariff?,International Call Tariff PSTN Telephone Charges,International Call Tariff PSTN Telephone Charges,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Toll-Free Phone,paragraph,What is the information about 'Toll-Free Phone' from NT | Tariffs | FTTH Tariff?,"Toll Free Tariff The Data, Voice, NTTV Service provided through optical Fiber (FTTH) by Nepal Telecom has the following 4 Packages as per Internet/ Telephone/ NTTV subscription and price are set accordingly:","Toll Free Tariff The Data, Voice, NTTV Service provided through optical Fiber (FTTH) by Nepal Telecom has the following 4 Packages as per Internet/ Telephone/ NTTV subscription and price are set accordingly:",eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,1. INDIVIDUAL PACKAGES,paragraph,What is the information about '1. INDIVIDUAL PACKAGES' from NT | Tariffs | FTTH Tariff?,"1. MULTI-YEAR NT FIBER (FTTH) Internet Only Pack No Installation Charge CPE is FREE of Cost 100 m. fiber cable is FREE of Cost Yearly 3000 min. NT-NT telephone voice call is included in the above packages For New Telephone voice connection, an Ownership Tax of Rs. 665 along with standard voice rates apply Warranty Period: 2 years 2. NT Fiber Internet + Telephone Package CPE cost is not included in the Monthly and Quarterly package Monthly 250 min., Quarterly 750 min., and Yearly 3000 min. NT-NT Call is included in the above packages One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the aforementioned price FuP (Fair Usage Policy) is applicable daily 3. NT Fiber Internet + NTTV + Telephone Package NT Fiber with Basic NTTV Channels (Monthly & Quarterly) b. NT Fiber with Premium NTTV Channels & Telephone Calls (Monthly & Quarterly) For new subscription of monthly & quarterly packages, CPE & STB to be purchased separately One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the aforementioned price For additional NTTV connection, STB charge of Rs.3230 per box and standard rate is applicable for basic & premium channels respecti","1. MULTI-YEAR NT FIBER (FTTH) Internet Only Pack No Installation Charge CPE is FREE of Cost 100 m. fiber cable is FREE of Cost Yearly 3000 min. NT-NT telephone voice call is included in the above packages For New Telephone voice connection, an Ownership Tax of Rs. 665 along with standard voice rates apply Warranty Period: 2 years 2. NT Fiber Internet + Telephone Package CPE cost is not included in the Monthly and Quarterly package Monthly 250 min., Quarterly 750 min., and Yearly 3000 min. NT-NT Call is included in the above packages One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the aforementioned price FuP (Fair Usage Policy) is applicable daily 3. NT Fiber Internet + NTTV + Telephone Package NT Fiber with Basic NTTV Channels (Monthly & Quarterly) b. NT Fiber with Premium NTTV Channels & Telephone Calls (Monthly & Quarterly) For new subscription of monthly & quarterly packages, CPE & STB to be purchased separately One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the aforementioned price For additional NTTV connection, STB charge of Rs.3230 per box and standard rate is applicable for basic & premium channels respecti",eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
